0;ICFA01;ICFA02
1;ICFA01;ICFA02
2;ICFA01;ICFA02
3;ICFA01;ICFA02
4;ICFA01;ICFA02
5;ICFA01;ICFA02
6;ICFA01
7;ICFA01
8;ICFA01
9;ICFA01
10;ICFA01
11;ICFA01
12;ICFA01
13;ICFA01
14;ICFA01
15;ICFA01
16;ICFA01
17;ICFA02
18;ICFA02
19;ICFA02
20;ICFA02
21;ICFA02
22;ICFA02
23;ICFA02
24;ICFA02
25;ICFA02
26;ICFA02
27;ICFA03
28;ICFA03
29;ICFA03
30;ICFA03
31;ICFA03
32;ICFA03
33;ICFA03
34;ICFA03
35;ICFA03
36;ICFA03
37;ICFA03
38;ICFA03
39;ICHCC01;ICHCC02
40;ICHCC01;ICHCC02
41;ICHCC01;ICHCC02
42;ICHCC01
43;ICHCC01
44;ICHCC01
45;ICHCC01
46;ICHCC01
47;ICHCC01
48;ICHCC01
49;ICHCC01
50;ICHCC01
51;ICHCC06
52;ICHCC02
53;ICHCC02
54;ICHCC02
55;ICHCC06
56;ICHCC02
57;ICHCC02
58;ICHCC02
59;ICHCC06
60;ICHCC02
61;ICHCC02
62;ICHCC03
63;ICHCC03
64;ICHCC03
65;ICHCC03
66;ICHCC03
67;ICHCC03
68;ICHCC03
69;ICHCC03
70;ICHCC03
71;ICHCC03
72;ICHCC03
73;ICHCC04
74;ICHCC04
75;ICHCC04
76;ICHCC04
77;ICHCC04
78;ICHCC04
79;ICHCC04
80;ICHCC04
81;ICHCC04
82;ICHCC04
83;ICHCC04
84;ICHCC05
85;ICHCC05
86;ICHCC05
87;ICHCC05
88;ICHCC05
89;ICHCC05
90;ICHCC05
91;ICHCC05
92;ICHCC05
93;ICHCC05
94;ICHCC05
95;ICHCC06
96;ICHCC06
97;ICHCC06
98;ICHCC06
99;ICHCC06
100;ICHCC06
101;ICFBD01;ICFBD02
102;ICFBD01
103;ICFBD01
104;ICFBD01
105;ICFBD01
106;ICFBD01
107;ICFBD01
108;ICFBD01
109;ICFBD01
110;ICFBD01
111;ICFBD01
112;ICFBD01
113;ICFBD01
114;ICFBD01
115;ICFBD02;ICFBD03
116;ICFBD02;ICFBD03
117;ICFBD02
118;ICFBD02
119;ICFBD02
120;ICFBD02
121;ICFBD02
122;ICFBD02
123;ICFBD02
124;ICFBD02
125;ICFBD02
126;ICFBD03
127;ICFBD03
128;ICFBD03
129;ICFBD03
130;ICFBD03
131;ICFBD03
132;ICFBD03
133;ICFBD03
134;ICFBD03
135;ICES01;ICES02;ICES03
136;ICES01;ICES02;ICES03
137;ICES01;ICES02;ICES03
138;ICES01;ICES02;ICES03
139;ICES01;ICES02
140;ICES01;ICES02
141;ICES01;ICES02
142;ICES01;ICES02
143;ICES01
144;ICES01
145;ICES01
146;ICES02
147;ICES02
148;ICES02
149;ICES02
150;ICES03
151;ICES03
152;ICES03
153;ICES03
154;ICES03
155;ICES03
156;ICES03
157;ICES03
158;ICES03
159;ICRC01;ICRC02;ICRC03;ICRC04;ICRC05
160;ICRC01;ICRC02;ICRC03;ICRC04;ICRC05
161;ICRC01;ICRC02;ICRC03;ICRC04;ICRC05
162;ICRC01;ICRC02;ICRC03;ICRC04
163;ICRC01;ICRC02;ICRC03
164;ICRC01;ICRC02;ICRC03
165;ICRC01;ICRC02;ICRC03
166;ICRC01;ICRC02;ICRC03
167;ICRC01;ICRC02;ICRC03
168;ICRC01;ICRC02
169;ICRC01
170;ICRC01
171;ICRC01
172;ICRC02;ICRC03
173;ICRC02
174;ICRC02
175;ICRC02
176;ICRC02
177;ICRC02
178;ICRC03
179;ICRC03
180;ICRC03
181;ICRC03
182;ICRC03
183;ICRC03
184;ICRC04;ICRC05
185;ICRC04;ICRC05
186;ICRC04;ICRC05
187;ICRC04;ICRC05
188;ICRC04;ICRC05
189;ICRC04
190;ICRC04
191;ICRC04
192;ICRC04
193;ICRC05
194;ICRC05
195;ICRC05
196;ICRC05
197;ICL02;ICL03
198;ICL02;ICL03
199;ICL02;ICL03
200;ICL02;ICL03
201;ICL02;ICL03
202;ICL02;ICL03
203;ICL02
204;ICL02
205;ICL02
206;ICL02
207;ICL02
208;ICL02
209;ICL02
210;ICL02
211;ICL03
212;ICL03
213;ICL03
214;ICL03
215;ICL03
216;ICL03
217;ICL03
218;ICL03
219;ICL03
220;ICL02;ICL03
221;ICL03
222;ICL03
223;ICL03
224;ICSN01;ICSN02;ICSN03;ICSN04
225;ICSN01;ICSN02;ICSN03;ICSN04
226;ICSN01;ICSN02;ICSN03;ICSN04
227;ICSN01;ICSN02;ICSN03
228;ICSN01;ICSN02;ICSN03
229;ICSN01;ICSN02;ICSN03
230;ICSN01;ICSN02;ICSN03
231;ICSN01;ICSN02;ICSN03
232;ICSN01;ICSN02;ICSN03
233;ICSN02;ICSN03
234;ICSN01;ICSN02
235;ICSN01
236;ICSN01
237;ICSN01
238;ICSN01
239;ICSN01
240;ICSN01
241;ICSN01
242;ICSN01
243;ICSN03
244;ICSN03
245;ICSN03
246;ICSN03
247;ICSN04
248;ICSN04
249;ICSN04
250;ICSN04
251;ICSN04
252;ICSN04
253;ICFSOOC01;ICFSOOC02;ICFSOOC03
254;ICFSOOC01;ICFSOOC02
255;ICFSOOC01;ICFSOOC02
256;ICFSOOC01;ICFSOOC02
257;ICFSOOC01;ICFSOOC02
258;ICFSOOC01;ICFSOOC02
259;ICFSOOC01;ICFSOOC02
260;ICFSOOC01;ICFSOOC02
261;ICFSOOC01;ICFSOOC02
262;ICFSOOC01;ICFSOOC02
263;ICFSOOC01
264;ICFSOOC01
265;ICFSOOC01
266;ICFSOOC01
267;ICFSOOC01
268;ICFSOOC01
269;ICFSOOC01
270;ICFSOOC02
271;ICFSOOC02
272;ICFSOOC02
273;ICFSOOC03
274;ICFSOOC03
275;ICFSOOC03
276;ICFSOOC03
277;ICFSOOC03
278;ICFSOOC03
279;ICFSOOC03
280;ICFSOOC03
281;ICFSOOC03
282;ICFSOOC03
283;ICFSOOC03
